sample_idx,true_fault,mode_a_prob_anom,threshold,mode_b_triggered,mode_a_pred,mode_b_pred,final_pred,mode_a_lat_us,mode_b_lat_us,total_lat_us,deadline_5ms_met,deadline_10ms_met,deadline_20ms_met,deadline_50ms_met
8885,1,1.0,0.5,1,1,1.0,1,64.9,87.2,152.1,1,1,1,1
8886,0,0.0,0.5,0,0,,0,75.0,0.0,75.0,1,1,1,1
8887,1,0.989894,0.5,1,1,1.0,1,62.4,83.0,145.4,1,1,1,1
8888,0,0.0,0.5,0,0,,0,64.6,0.0,64.6,1,1,1,1
8889,2,0.989894,0.5,1,1,3.0,3,62.1,69.0,131.1,1,1,1,1
8890,1,0.997497,0.5,1,1,1.0,1,61.0,77.2,138.2,1,1,1,1
8891,1,1.0,0.5,1,1,1.0,1,66.5,72.2,138.7,1,1,1,1
8892,0,0.989894,0.5,1,1,0.0,0,62.5,66.4,128.9,1,1,1,1
8893,3,0.989894,0.5,1,1,2.0,2,61.4,155.3,216.7,1,1,1,1
8894,3,0.989894,0.5,1,1,2.0,2,104.5,98.0,202.5,1,1,1,1
8895,0,0.0,0.5,0,0,,0,79.5,0.0,79.5,1,1,1,1
8896,2,1.0,0.5,1,1,2.0,2,69.5,75.7,145.2,1,1,1,1
8897,1,0.989894,0.5,1,1,2.0,2,70.3,85.9,156.2,1,1,1,1
8898,0,0.0,0.5,0,0,,0,73.9,0.0,73.9,1,1,1,1
8899,2,0.989894,0.5,1,1,2.0,2,70.8,74.7,145.5,1,1,1,1
8900,2,0.989894,0.5,1,1,2.0,2,66.0,80.8,146.8,1,1,1,1
8901,0,0.0,0.5,0,0,,0,71.4,0.0,71.4,1,1,1,1
8902,1,0.989894,0.5,1,1,1.0,1,227.3,274.0,501.3,1,1,1,1
8903,1,0.999232,0.5,1,1,1.0,1,286.9,285.4,572.3,1,1,1,1
8904,3,0.989894,0.5,1,1,3.0,3,298.0,316.5,614.5,1,1,1,1
8905,3,0.989894,0.5,1,1,3.0,3,265.5,287.3,552.8,1,1,1,1
8906,2,0.989894,0.5,1,1,2.0,2,275.1,295.3,570.4,1,1,1,1
8907,2,0.989894,0.5,1,1,2.0,2,293.6,288.2,581.8,1,1,1,1
8908,2,0.989894,0.5,1,1,2.0,2,280.5,293.6,574.1,1,1,1,1
8909,3,0.989894,0.5,1,1,2.0,2,262.5,148.7,411.2,1,1,1,1
8910,3,0.989894,0.5,1,1,2.0,2,83.9,91.3,175.2,1,1,1,1
8911,3,0.989894,0.5,1,1,2.0,2,84.3,100.9,185.2,1,1,1,1
8912,3,0.989894,0.5,1,1,3.0,3,234.6,238.9,473.5,1,1,1,1
8913,3,0.989894,0.5,1,1,2.0,2,107.9,98.4,206.3,1,1,1,1
8914,2,0.999232,0.5,1,1,3.0,3,84.9,93.0,177.9,1,1,1,1
8915,0,0.177465,0.5,0,0,,0,75.0,0.0,75.0,1,1,1,1
8916,0,0.0,0.5,0,0,,0,69.5,0.0,69.5,1,1,1,1
8917,0,0.0,0.5,0,0,,0,66.6,0.0,66.6,1,1,1,1
8918,1,0.999232,0.5,1,1,1.0,1,68.6,72.0,140.6,1,1,1,1
8919,2,0.989894,0.5,1,1,3.0,3,64.1,73.6,137.7,1,1,1,1
8920,2,0.989894,0.5,1,1,2.0,2,62.6,72.3,134.9,1,1,1,1
8921,0,0.0,0.5,0,0,,0,64.2,0.0,64.2,1,1,1,1
8922,2,0.989894,0.5,1,1,3.0,3,63.3,71.2,134.5,1,1,1,1
8923,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
8924,2,0.989894,0.5,1,1,2.0,2,63.4,69.3,132.7,1,1,1,1
8925,2,0.989894,0.5,1,1,3.0,3,62.6,69.4,132.0,1,1,1,1
8926,0,0.0,0.5,0,0,,0,61.3,0.0,61.3,1,1,1,1
8927,3,0.999232,0.5,1,1,2.0,2,63.7,75.4,139.1,1,1,1,1
8928,0,0.0,0.5,0,0,,0,62.8,0.0,62.8,1,1,1,1
8929,3,0.989894,0.5,1,1,2.0,2,82.7,85.5,168.2,1,1,1,1
8930,2,0.989894,0.5,1,1,3.0,3,66.7,70.6,137.3,1,1,1,1
8931,0,0.0,0.5,0,0,,0,62.5,0.0,62.5,1,1,1,1
8932,0,0.989894,0.5,1,1,0.0,0,64.4,70.2,134.6,1,1,1,1
8933,3,0.989894,0.5,1,1,2.0,2,63.2,71.9,135.1,1,1,1,1
8934,3,0.989894,0.5,1,1,3.0,3,62.0,72.1,134.1,1,1,1,1
8935,1,1.0,0.5,1,1,1.0,1,62.2,70.8,133.0,1,1,1,1
8936,2,0.989894,0.5,1,1,2.0,2,62.1,71.4,133.5,1,1,1,1
8937,0,0.0,0.5,0,0,,0,63.7,0.0,63.7,1,1,1,1
8938,2,0.999232,0.5,1,1,2.0,2,61.3,70.6,131.9,1,1,1,1
8939,3,0.989894,0.5,1,1,3.0,3,61.1,83.4,144.5,1,1,1,1
8940,2,0.989894,0.5,1,1,2.0,2,69.3,73.8,143.1,1,1,1,1
8941,1,0.989894,0.5,1,1,1.0,1,65.0,71.3,136.3,1,1,1,1
8942,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
8943,1,0.999232,0.5,1,1,1.0,1,80.4,73.8,154.2,1,1,1,1
8944,3,0.989894,0.5,1,1,3.0,3,62.4,68.4,130.8,1,1,1,1
8945,2,0.989894,0.5,1,1,3.0,3,61.9,68.3,130.2,1,1,1,1
8946,2,0.989894,0.5,1,1,3.0,3,60.3,82.1,142.4,1,1,1,1
8947,3,0.989894,0.5,1,1,3.0,3,63.3,72.0,135.3,1,1,1,1
8948,3,0.989894,0.5,1,1,2.0,2,60.8,69.0,129.8,1,1,1,1
8949,2,0.997497,0.5,1,1,2.0,2,60.5,78.4,138.9,1,1,1,1
8950,3,0.989894,0.5,1,1,2.0,2,68.8,71.3,140.1,1,1,1,1
8951,2,1.0,0.5,1,1,3.0,3,63.2,68.7,131.9,1,1,1,1
8952,2,0.989894,0.5,1,1,2.0,2,61.1,70.1,131.2,1,1,1,1
8953,2,0.989894,0.5,1,1,2.0,2,74.0,70.9,144.9,1,1,1,1
8954,2,0.989894,0.5,1,1,2.0,2,62.5,72.0,134.5,1,1,1,1
8955,2,0.989894,0.5,1,1,2.0,2,61.5,71.0,132.5,1,1,1,1
8956,2,0.999232,0.5,1,1,2.0,2,70.8,74.1,144.9,1,1,1,1
8957,2,0.989894,0.5,1,1,3.0,3,62.5,68.9,131.4,1,1,1,1
8958,3,0.989894,0.5,1,1,2.0,2,60.2,70.2,130.4,1,1,1,1
8959,2,0.989894,0.5,1,1,2.0,2,60.8,82.7,143.5,1,1,1,1
8960,1,1.0,0.5,1,1,1.0,1,65.8,68.8,134.6,1,1,1,1
8961,3,0.999232,0.5,1,1,3.0,3,62.1,69.2,131.3,1,1,1,1
8962,0,0.0,0.5,0,0,,0,59.9,0.0,59.9,1,1,1,1
8963,2,0.999232,0.5,1,1,2.0,2,67.5,71.9,139.4,1,1,1,1
8964,0,0.0,0.5,0,0,,0,63.0,0.0,63.0,1,1,1,1
8965,3,0.989894,0.5,1,1,3.0,3,61.3,98.3,159.6,1,1,1,1
8966,2,0.997497,0.5,1,1,2.0,2,89.7,76.9,166.6,1,1,1,1
8967,3,0.989894,0.5,1,1,3.0,3,63.4,72.2,135.6,1,1,1,1
8968,2,0.989894,0.5,1,1,3.0,3,63.2,70.1,133.3,1,1,1,1
8969,1,0.997497,0.5,1,1,1.0,1,74.6,73.7,148.3,1,1,1,1
8970,2,0.989894,0.5,1,1,3.0,3,63.0,69.3,132.3,1,1,1,1
8971,3,0.989894,0.5,1,1,3.0,3,62.7,70.2,132.9,1,1,1,1
8972,1,1.0,0.5,1,1,1.0,1,91.1,121.6,212.7,1,1,1,1
8973,2,0.989894,0.5,1,1,2.0,2,71.4,72.2,143.6,1,1,1,1
8974,2,0.989894,0.5,1,1,3.0,3,63.8,68.4,132.2,1,1,1,1
8975,2,0.989894,0.5,1,1,2.0,2,61.3,70.3,131.6,1,1,1,1
8976,0,0.419355,0.5,0,0,,0,62.4,0.0,62.4,1,1,1,1
8977,2,1.0,0.5,1,1,2.0,2,61.6,70.2,131.8,1,1,1,1
8978,1,0.989894,0.5,1,1,1.0,1,61.6,67.8,129.4,1,1,1,1
8979,0,0.0,0.5,0,0,,0,58.6,0.0,58.6,1,1,1,1
8980,2,0.989894,0.5,1,1,2.0,2,61.0,68.1,129.1,1,1,1,1
8981,1,0.989894,0.5,1,1,1.0,1,62.6,67.3,129.9,1,1,1,1
8982,2,0.989894,0.5,1,1,3.0,3,60.1,68.9,129.0,1,1,1,1
8983,0,0.0,0.5,0,0,,0,61.9,0.0,61.9,1,1,1,1
8984,0,0.0,0.5,0,0,,0,69.5,0.0,69.5,1,1,1,1
8985,3,0.989894,0.5,1,1,2.0,2,64.5,70.1,134.6,1,1,1,1
8986,3,0.989894,0.5,1,1,3.0,3,59.8,69.6,129.4,1,1,1,1
8987,2,0.989894,0.5,1,1,2.0,2,62.0,68.1,130.1,1,1,1,1
8988,1,1.0,0.5,1,1,1.0,1,60.8,68.2,129.0,1,1,1,1
8989,2,0.989894,0.5,1,1,3.0,3,61.3,70.4,131.7,1,1,1,1
8990,3,1.0,0.5,1,1,2.0,2,60.4,67.7,128.1,1,1,1,1
8991,2,0.989894,0.5,1,1,3.0,3,60.2,69.1,129.3,1,1,1,1
8992,2,0.989894,0.5,1,1,3.0,3,60.7,69.7,130.4,1,1,1,1
8993,0,0.0,0.5,0,0,,0,60.8,0.0,60.8,1,1,1,1
8994,2,0.997497,0.5,1,1,2.0,2,60.2,69.4,129.6,1,1,1,1
8995,2,0.989894,0.5,1,1,2.0,2,61.0,69.6,130.6,1,1,1,1
8996,1,0.999232,0.5,1,1,1.0,1,60.4,69.3,129.7,1,1,1,1
8997,0,0.0,0.5,0,0,,0,60.4,0.0,60.4,1,1,1,1
8998,1,0.989894,0.5,1,1,1.0,1,59.9,70.4,130.3,1,1,1,1
8999,2,0.989894,0.5,1,1,1.0,1,60.5,70.7,131.2,1,1,1,1
9000,2,0.989894,0.5,1,1,2.0,2,60.8,69.5,130.3,1,1,1,1
9001,3,1.0,0.5,1,1,3.0,3,60.4,68.4,128.8,1,1,1,1
9002,1,1.0,0.5,1,1,1.0,1,61.1,69.2,130.3,1,1,1,1
9003,2,0.989894,0.5,1,1,2.0,2,79.7,97.9,177.6,1,1,1,1
9004,2,0.989894,0.5,1,1,2.0,2,66.6,72.0,138.6,1,1,1,1
9005,3,0.989894,0.5,1,1,3.0,3,61.8,71.1,132.9,1,1,1,1
9006,1,0.989894,0.5,1,1,1.0,1,59.1,80.9,140.0,1,1,1,1
9007,0,0.0,0.5,0,0,,0,66.3,0.0,66.3,1,1,1,1
9008,1,1.0,0.5,1,1,1.0,1,61.1,69.3,130.4,1,1,1,1
9009,1,0.997497,0.5,1,1,1.0,1,62.6,69.1,131.7,1,1,1,1
9010,0,0.0,0.5,0,0,,0,74.8,0.0,74.8,1,1,1,1
9011,3,0.989894,0.5,1,1,2.0,2,62.6,69.8,132.4,1,1,1,1
9012,3,0.989894,0.5,1,1,3.0,3,59.7,70.6,130.3,1,1,1,1
9013,0,0.0,0.5,0,0,,0,70.4,0.0,70.4,1,1,1,1
9014,2,1.0,0.5,1,1,3.0,3,62.5,68.6,131.1,1,1,1,1
9015,2,1.0,0.5,1,1,3.0,3,61.7,69.6,131.3,1,1,1,1
9016,1,0.989894,0.5,1,1,1.0,1,60.7,79.8,140.5,1,1,1,1
9017,2,0.989894,0.5,1,1,3.0,3,66.9,70.3,137.2,1,1,1,1
9018,2,0.999232,0.5,1,1,3.0,3,62.0,69.1,131.1,1,1,1,1
9019,3,0.989894,0.5,1,1,3.0,3,61.0,108.8,169.8,1,1,1,1
9020,3,0.989894,0.5,1,1,2.0,2,200.4,369.6,570.0,1,1,1,1
9021,3,1.0,0.5,1,1,3.0,3,155.6,106.3,261.9,1,1,1,1
9022,0,0.0,0.5,0,0,,0,82.9,0.0,82.9,1,1,1,1
9023,0,0.0,0.5,0,0,,0,90.4,0.0,90.4,1,1,1,1
9024,2,0.989894,0.5,1,1,2.0,2,75.6,83.3,158.9,1,1,1,1
9025,2,0.989894,0.5,1,1,3.0,3,72.1,76.7,148.8,1,1,1,1
9026,2,1.0,0.5,1,1,3.0,3,67.4,76.9,144.3,1,1,1,1
9027,0,0.0,0.5,0,0,,0,78.9,0.0,78.9,1,1,1,1
9028,3,0.989894,0.5,1,1,3.0,3,67.9,74.3,142.2,1,1,1,1
9029,1,0.997497,0.5,1,1,1.0,1,69.9,75.8,145.7,1,1,1,1
9030,3,0.999232,0.5,1,1,3.0,3,64.2,74.3,138.5,1,1,1,1
9031,0,0.0,0.5,0,0,,0,64.0,0.0,64.0,1,1,1,1
9032,1,0.989894,0.5,1,1,1.0,1,64.8,71.8,136.6,1,1,1,1
9033,0,0.0,0.5,0,0,,0,65.1,0.0,65.1,1,1,1,1
9034,0,0.0,0.5,0,0,,0,71.0,0.0,71.0,1,1,1,1
9035,3,0.989894,0.5,1,1,3.0,3,65.8,77.7,143.5,1,1,1,1
9036,2,0.989894,0.5,1,1,2.0,2,66.0,74.6,140.6,1,1,1,1
9037,3,1.0,0.5,1,1,2.0,2,66.7,73.8,140.5,1,1,1,1
9038,3,0.989894,0.5,1,1,2.0,2,65.6,72.8,138.4,1,1,1,1
9039,1,1.0,0.5,1,1,1.0,1,64.0,72.4,136.4,1,1,1,1
9040,0,0.0,0.5,0,0,,0,62.6,0.0,62.6,1,1,1,1
9041,3,0.989894,0.5,1,1,2.0,2,70.9,71.9,142.8,1,1,1,1
9042,0,0.0,0.5,0,0,,0,64.1,0.0,64.1,1,1,1,1
9043,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
9044,0,0.0,0.5,0,0,,0,62.9,0.0,62.9,1,1,1,1
9045,0,0.0,0.5,0,0,,0,62.3,0.0,62.3,1,1,1,1
9046,1,0.989894,0.5,1,1,1.0,1,62.4,69.9,132.3,1,1,1,1
9047,2,0.989894,0.5,1,1,2.0,2,61.7,71.7,133.4,1,1,1,1
9048,1,1.0,0.5,1,1,1.0,1,69.0,73.2,142.2,1,1,1,1
9049,3,0.989894,0.5,1,1,3.0,3,64.0,71.6,135.6,1,1,1,1
9050,0,0.0,0.5,0,0,,0,64.3,0.0,64.3,1,1,1,1
9051,1,0.989894,0.5,1,1,1.0,1,62.8,85.7,148.5,1,1,1,1
9052,0,0.0,0.5,0,0,,0,66.7,0.0,66.7,1,1,1,1
9053,2,0.997497,0.5,1,1,2.0,2,63.8,72.2,136.0,1,1,1,1
9054,3,0.989894,0.5,1,1,2.0,2,63.3,91.4,154.7,1,1,1,1
9055,0,0.0,0.5,0,0,,0,74.1,0.0,74.1,1,1,1,1
9056,0,0.0,0.5,0,0,,0,65.8,0.0,65.8,1,1,1,1
9057,1,0.997497,0.5,1,1,1.0,1,64.7,80.0,144.7,1,1,1,1
9058,2,0.989894,0.5,1,1,2.0,2,69.8,71.5,141.3,1,1,1,1
9059,1,1.0,0.5,1,1,1.0,1,65.0,71.6,136.6,1,1,1,1
9060,2,0.989894,0.5,1,1,2.0,2,63.1,73.0,136.1,1,1,1,1
9061,2,0.989894,0.5,1,1,2.0,2,74.5,84.9,159.4,1,1,1,1
9062,0,0.0,0.5,0,0,,0,222.7,0.0,222.7,1,1,1,1
9063,1,1.0,0.5,1,1,1.0,1,111.4,102.0,213.4,1,1,1,1
9064,3,1.0,0.5,1,1,3.0,3,72.3,78.2,150.5,1,1,1,1
9065,1,0.989894,0.5,1,1,1.0,1,68.9,77.1,146.0,1,1,1,1
9066,1,0.999232,0.5,1,1,1.0,1,64.1,72.1,136.2,1,1,1,1
9067,3,0.989894,0.5,1,1,2.0,2,64.0,71.7,135.7,1,1,1,1
9068,2,0.989894,0.5,1,1,2.0,2,65.1,71.0,136.1,1,1,1,1
9069,0,0.0,0.5,0,0,,0,63.1,0.0,63.1,1,1,1,1
9070,0,0.0,0.5,0,0,,0,62.4,0.0,62.4,1,1,1,1
9071,1,1.0,0.5,1,1,1.0,1,62.9,71.1,134.0,1,1,1,1
9072,0,0.0,0.5,0,0,,0,63.2,0.0,63.2,1,1,1,1
9073,2,0.989894,0.5,1,1,3.0,3,63.6,72.9,136.5,1,1,1,1
9074,2,0.989894,0.5,1,1,3.0,3,65.2,70.5,135.7,1,1,1,1
9075,0,0.0,0.5,0,0,,0,65.0,0.0,65.0,1,1,1,1
9076,2,1.0,0.5,1,1,3.0,3,69.7,72.5,142.2,1,1,1,1
9077,3,0.989894,0.5,1,1,3.0,3,64.1,72.5,136.6,1,1,1,1
9078,3,0.989894,0.5,1,1,3.0,3,63.5,83.6,147.1,1,1,1,1
9079,2,1.0,0.5,1,1,3.0,3,69.8,71.6,141.4,1,1,1,1
9080,2,0.989894,0.5,1,1,3.0,3,63.2,69.8,133.0,1,1,1,1
9081,1,1.0,0.5,1,1,1.0,1,63.5,71.1,134.6,1,1,1,1
9082,3,0.999232,0.5,1,1,3.0,3,75.7,74.3,150.0,1,1,1,1
9083,3,0.989894,0.5,1,1,3.0,3,63.7,72.4,136.1,1,1,1,1
9084,1,1.0,0.5,1,1,1.0,1,62.1,70.2,132.3,1,1,1,1
9085,3,0.989894,0.5,1,1,3.0,3,63.0,83.3,146.3,1,1,1,1
9086,2,1.0,0.5,1,1,2.0,2,66.1,72.4,138.5,1,1,1,1
9087,0,0.0,0.5,0,0,,0,62.2,0.0,62.2,1,1,1,1
9088,0,0.0,0.5,0,0,,0,62.1,0.0,62.1,1,1,1,1
9089,2,0.999232,0.5,1,1,3.0,3,67.0,72.8,139.8,1,1,1,1
9090,2,0.989894,0.5,1,1,3.0,3,66.3,71.3,137.6,1,1,1,1
9091,0,0.0,0.5,0,0,,0,61.1,0.0,61.1,1,1,1,1
9092,0,0.0,0.5,0,0,,0,72.4,0.0,72.4,1,1,1,1
9093,1,1.0,0.5,1,1,1.0,1,62.2,69.7,131.9,1,1,1,1
9094,2,0.989894,0.5,1,1,3.0,3,61.4,68.9,130.3,1,1,1,1
9095,1,1.0,0.5,1,1,1.0,1,71.9,73.0,144.9,1,1,1,1
9096,3,0.989894,0.5,1,1,3.0,3,60.8,70.0,130.8,1,1,1,1
9097,0,0.0,0.5,0,0,,0,60.7,0.0,60.7,1,1,1,1
9098,0,0.0,0.5,0,0,,0,61.7,0.0,61.7,1,1,1,1
9099,0,0.0,0.5,0,0,,0,64.1,0.0,64.1,1,1,1,1
9100,2,1.0,0.5,1,1,2.0,2,61.6,67.8,129.4,1,1,1,1
9101,2,0.989894,0.5,1,1,3.0,3,62.9,75.0,137.9,1,1,1,1
9102,3,0.989894,0.5,1,1,2.0,2,65.6,71.1,136.7,1,1,1,1
9103,1,1.0,0.5,1,1,1.0,1,62.5,69.1,131.6,1,1,1,1
9104,1,0.997497,0.5,1,1,1.0,1,60.3,67.6,127.9,1,1,1,1
9105,3,0.989894,0.5,1,1,2.0,2,73.2,70.6,143.8,1,1,1,1
9106,3,0.999232,0.5,1,1,3.0,3,61.3,69.2,130.5,1,1,1,1
9107,0,0.0,0.5,0,0,,0,61.4,0.0,61.4,1,1,1,1
9108,1,0.989894,0.5,1,1,1.0,1,61.1,79.2,140.3,1,1,1,1
9109,1,1.0,0.5,1,1,1.0,1,62.6,71.3,133.9,1,1,1,1
9110,1,1.0,0.5,1,1,1.0,1,63.4,72.4,135.8,1,1,1,1
9111,2,0.989894,0.5,1,1,3.0,3,63.4,81.5,144.9,1,1,1,1
9112,2,1.0,0.5,1,1,3.0,3,68.7,74.7,143.4,1,1,1,1
9113,2,0.989894,0.5,1,1,3.0,3,67.0,72.6,139.6,1,1,1,1
9114,1,0.997497,0.5,1,1,1.0,1,65.1,76.0,141.1,1,1,1,1
9115,0,0.0,0.5,0,0,,0,77.0,0.0,77.0,1,1,1,1
9116,3,0.989894,0.5,1,1,2.0,2,67.7,76.4,144.1,1,1,1,1
9117,1,0.997497,0.5,1,1,1.0,1,70.3,78.7,149.0,1,1,1,1
9118,3,0.989894,0.5,1,1,3.0,3,80.5,85.8,166.3,1,1,1,1
9119,0,0.0,0.5,0,0,,0,73.9,0.0,73.9,1,1,1,1
9120,3,1.0,0.5,1,1,2.0,2,70.2,80.4,150.6,1,1,1,1
9121,3,0.989894,0.5,1,1,2.0,2,72.0,91.9,163.9,1,1,1,1
9122,2,0.989894,0.5,1,1,2.0,2,79.0,78.7,157.7,1,1,1,1
9123,2,0.999232,0.5,1,1,3.0,3,70.3,83.2,153.5,1,1,1,1
9124,3,0.989894,0.5,1,1,3.0,3,69.8,80.2,150.0,1,1,1,1
9125,0,0.0,0.5,0,0,,0,76.3,0.0,76.3,1,1,1,1
9126,0,0.0,0.5,0,0,,0,67.2,0.0,67.2,1,1,1,1
9127,2,0.999232,0.5,1,1,2.0,2,68.3,78.3,146.6,1,1,1,1
9128,3,0.989894,0.5,1,1,2.0,2,74.0,184.8,258.8,1,1,1,1
9129,1,0.997497,0.5,1,1,1.0,1,261.7,136.7,398.4,1,1,1,1
9130,2,0.999232,0.5,1,1,2.0,2,98.8,131.6,230.4,1,1,1,1
9131,0,0.177465,0.5,0,0,,0,96.6,0.0,96.6,1,1,1,1
9132,0,0.0,0.5,0,0,,0,73.7,0.0,73.7,1,1,1,1
9133,0,0.0,0.5,0,0,,0,66.2,0.0,66.2,1,1,1,1
9134,2,0.989894,0.5,1,1,2.0,2,62.1,72.1,134.2,1,1,1,1
9135,3,1.0,0.5,1,1,2.0,2,62.8,71.9,134.7,1,1,1,1
9136,3,0.989894,0.5,1,1,2.0,2,63.4,72.0,135.4,1,1,1,1
9137,2,0.999232,0.5,1,1,3.0,3,64.9,71.7,136.6,1,1,1,1
9138,0,0.0,0.5,0,0,,0,74.1,0.0,74.1,1,1,1,1
9139,3,0.989894,0.5,1,1,2.0,2,67.6,71.6,139.2,1,1,1,1
9140,0,0.0,0.5,0,0,,0,68.3,0.0,68.3,1,1,1,1
9141,3,1.0,0.5,1,1,3.0,3,65.1,76.6,141.7,1,1,1,1
9142,2,0.989894,0.5,1,1,3.0,3,66.5,75.3,141.8,1,1,1,1
9143,3,0.989894,0.5,1,1,2.0,2,66.0,77.2,143.2,1,1,1,1
9144,2,0.989894,0.5,1,1,3.0,3,64.6,76.2,140.8,1,1,1,1
9145,2,0.989894,0.5,1,1,3.0,3,69.4,76.2,145.6,1,1,1,1
9146,0,0.0,0.5,0,0,,0,70.8,0.0,70.8,1,1,1,1
9147,0,0.0,0.5,0,0,,0,68.4,0.0,68.4,1,1,1,1
9148,2,0.989894,0.5,1,1,3.0,3,71.5,80.2,151.7,1,1,1,1
9149,3,0.989894,0.5,1,1,2.0,2,72.4,81.1,153.5,1,1,1,1
9150,1,0.989894,0.5,1,1,1.0,1,70.1,84.4,154.5,1,1,1,1
9151,1,1.0,0.5,1,1,1.0,1,74.2,83.5,157.7,1,1,1,1
9152,2,0.989894,0.5,1,1,2.0,2,77.8,83.6,161.4,1,1,1,1
9153,0,0.177465,0.5,0,0,,0,77.5,0.0,77.5,1,1,1,1
9154,2,0.989894,0.5,1,1,3.0,3,78.0,91.0,169.0,1,1,1,1
9155,1,0.999232,0.5,1,1,1.0,1,78.8,90.2,169.0,1,1,1,1
9156,0,0.0,0.5,0,0,,0,76.6,0.0,76.6,1,1,1,1
9157,0,0.0,0.5,0,0,,0,87.7,0.0,87.7,1,1,1,1
9158,3,0.989894,0.5,1,1,2.0,2,85.3,96.3,181.6,1,1,1,1
9159,2,0.989894,0.5,1,1,3.0,3,83.9,119.9,203.8,1,1,1,1
9160,0,0.0,0.5,0,0,,0,98.1,0.0,98.1,1,1,1,1
9161,3,0.989894,0.5,1,1,1.0,1,105.9,143.9,249.8,1,1,1,1
9162,3,0.989894,0.5,1,1,3.0,3,103.4,120.1,223.5,1,1,1,1
9163,0,0.0,0.5,0,0,,0,100.9,0.0,100.9,1,1,1,1
9164,3,0.989894,0.5,1,1,2.0,2,61.6,68.1,129.7,1,1,1,1
9165,3,1.0,0.5,1,1,2.0,2,62.5,68.3,130.8,1,1,1,1
9166,0,0.0,0.5,0,0,,0,72.9,0.0,72.9,1,1,1,1
9167,1,1.0,0.5,1,1,1.0,1,62.9,69.9,132.8,1,1,1,1
9168,2,1.0,0.5,1,1,3.0,3,60.9,69.4,130.3,1,1,1,1
9169,3,0.999232,0.5,1,1,3.0,3,68.4,74.9,143.3,1,1,1,1
9170,3,0.989894,0.5,1,1,3.0,3,62.6,71.7,134.3,1,1,1,1
9171,3,0.989894,0.5,1,1,2.0,2,60.9,69.7,130.6,1,1,1,1
9172,0,0.0,0.5,0,0,,0,62.7,0.0,62.7,1,1,1,1
9173,0,0.0,0.5,0,0,,0,66.1,0.0,66.1,1,1,1,1
9174,1,1.0,0.5,1,1,1.0,1,61.8,156.3,218.1,1,1,1,1
9175,1,0.997497,0.5,1,1,1.0,1,83.4,75.3,158.7,1,1,1,1
9176,1,1.0,0.5,1,1,1.0,1,68.3,73.2,141.5,1,1,1,1
9177,2,0.989894,0.5,1,1,2.0,2,62.4,70.7,133.1,1,1,1,1
9178,0,0.177465,0.5,0,0,,0,61.5,0.0,61.5,1,1,1,1
9179,2,1.0,0.5,1,1,3.0,3,65.4,72.8,138.2,1,1,1,1
9180,1,0.177465,0.5,0,0,,0,63.3,0.0,63.3,1,1,1,1
9181,3,0.999232,0.5,1,1,3.0,3,62.1,69.6,131.7,1,1,1,1
9182,2,0.999232,0.5,1,1,2.0,2,60.9,69.9,130.8,1,1,1,1
9183,2,0.989894,0.5,1,1,3.0,3,60.0,71.1,131.1,1,1,1,1
9184,2,0.989894,0.5,1,1,2.0,2,61.9,68.8,130.7,1,1,1,1
9185,0,0.0,0.5,0,0,,0,61.6,0.0,61.6,1,1,1,1
9186,0,0.0,0.5,0,0,,0,75.8,0.0,75.8,1,1,1,1
9187,0,0.0,0.5,0,0,,0,63.5,0.0,63.5,1,1,1,1
9188,1,0.989894,0.5,1,1,1.0,1,59.9,67.9,127.8,1,1,1,1
9189,0,0.0,0.5,0,0,,0,60.6,0.0,60.6,1,1,1,1
9190,3,0.989894,0.5,1,1,2.0,2,63.7,69.8,133.5,1,1,1,1
9191,0,0.0,0.5,0,0,,0,61.8,0.0,61.8,1,1,1,1
9192,3,0.989894,0.5,1,1,3.0,3,61.4,78.7,140.1,1,1,1,1
9193,0,0.0,0.5,0,0,,0,68.5,0.0,68.5,1,1,1,1
9194,3,0.989894,0.5,1,1,3.0,3,61.0,70.9,131.9,1,1,1,1
9195,1,0.989894,0.5,1,1,1.0,1,60.5,71.1,131.6,1,1,1,1
9196,0,0.0,0.5,0,0,,0,74.3,0.0,74.3,1,1,1,1
9197,3,0.989894,0.5,1,1,2.0,2,63.9,68.3,132.2,1,1,1,1
9198,2,0.989894,0.5,1,1,2.0,2,61.1,68.5,129.6,1,1,1,1
9199,1,0.999232,0.5,1,1,1.0,1,67.9,75.6,143.5,1,1,1,1
9200,2,0.989894,0.5,1,1,3.0,3,64.7,69.6,134.3,1,1,1,1
9201,3,0.989894,0.5,1,1,2.0,2,62.0,69.1,131.1,1,1,1,1
9202,2,0.989894,0.5,1,1,2.0,2,61.4,77.8,139.2,1,1,1,1
9203,1,0.997497,0.5,1,1,1.0,1,66.7,70.5,137.2,1,1,1,1
9204,2,0.989894,0.5,1,1,3.0,3,61.7,68.7,130.4,1,1,1,1
9205,3,0.999232,0.5,1,1,3.0,3,61.1,68.7,129.8,1,1,1,1
9206,3,0.989894,0.5,1,1,2.0,2,72.3,69.0,141.3,1,1,1,1
9207,2,0.989894,0.5,1,1,3.0,3,61.3,69.2,130.5,1,1,1,1
